REGISTRO,ANNO,NUMERO
PG,2023,66675
PG,2023,101014
PG,2023,108590
PG,2023,102811
PG,2023,66207
PG,2023,63813
PG,2023,105605
PG,2023,65852
PG,2023,84204
PG,2023,61834
PG,2023,104545
PG,2023,85287
PG,2023,83956
PG,2023,58336
PG,2023,68440
PG,2023,42103
PG,2023,64771
PG,2023,102828
PG,2023,60651
PG,2023,56945
PG,2023,91892
PG,2023,86118
PG,2023,63134
PG,2023,53203
PG,2023,55420
PG,2023,104460
PG,2023,76893
PG,2023,55253
PG,2023,54780
PG,2023,57314
PG,2023,69815
PG,2023,57762
PG,2023,88265
PG,2023,80123
PG,2023,66670
PG,2023,101760
PG,2023,66059
PG,2023,74963
PG,2023,108441
PG,2023,43900
PG,2023,54496
PG,2023,84014
PG,2023,62718
PG,2023,72002
PG,2023,61673
PG,2023,63316
PG,2023,104973
PG,2023,44207
PG,2023,62753
PG,2023,79595
PG,2023,72490
PG,2023,72317
PG,2023,87675
PG,2023,107110
PG,2023,78650
PG,2023,82560
PG,2023,42788
PG,2023,79419
PG,2023,86378
PG,2023,59007
PG,2023,75292
PG,2023,68331
PG,2023,101064
PG,2023,49601
PG,2023,86448
PG,2023,104215
PG,2023,70927
PG,2023,53428
PG,2023,72730
PG,2023,64253
PG,2023,86951
PG,2023,55011
PG,2023,101609
PG,2023,101228
PG,2023,107895
PG,2023,65841
PG,2023,89943
PG,2023,75048
PG,2023,104646
PG,2023,63740
PG,2023,81919
PG,2023,71497
PG,2023,103494
PG,2023,66156
PG,2023,60143
PG,2023,71317
PG,2023,83965
DELI,2023,283
PG,2023,102364
PG,2023,78646
PG,2023,73588
PG,2023,60898
PG,2023,58100
PG,2023,67478
PG,2023,79375
PG,2023,80523
PG,2023,91629
PG,2023,30775
PG,2023,103290
PG,2023,45312
PG,2023,71036
PG,2023,92570
PG,2023,57570
PG,2023,73235
PG,2023,71343
PG,2023,69573
PG,2023,103941
PG,2023,41470
PG,2023,82711
PG,2023,100914
PG,2023,77743
PG,2023,103125
PG,2023,60125
PG,2023,71328
PG,2023,90316
PG,2023,84303
PG,2023,56203
PG,2023,108763
PG,2023,45313
PG,2023,60394
PG,2023,74229
PG,2023,66822
PG,2023,90323
PG,2023,57050
PG,2023,109516
PG,2023,88132
PG,2023,91049
PG,2023,79065
PG,2023,61548
PG,2023,74750
PG,2023,69384
PG,2023,103354
PG,2023,112582
PG,2023,67412
PG,2023,54067
PG,2023,45356
PG,2023,93625
PG,2023,55856
PG,2023,83553
PG,2023,44003
PG,2023,54010
PG,2023,75163
PG,2023,66713
PG,2023,86963
PG,2023,109301
PG,2023,56043
PG,2023,106916
PG,2023,60955
PG,2023,82532
PG,2023,90367
PG,2023,87902
PG,2023,53920
PG,2023,76946
PG,2023,28003
PG,2023,74990
PG,2023,61622
PG,2023,62199
PG,2023,62412
PG,2023,76437
PG,2023,61039
PG,2023,101112
PG,2023,88970
PG,2023,72630
PG,2023,53361
PG,2023,60057
PG,2023,83702
PG,2023,73957
PG,2023,60700
PG,2023,58285
PG,2023,101195
PG,2023,108500
PG,2023,82477
PG,2023,56871
PG,2023,75419
PG,2023,107555
PG,2023,73416
PG,2023,81069
PG,2023,76219
PG,2023,74273
PG,2023,49458
PG,2023,106088
PG,2023,65131
PG,2023,100957
PG,2023,61458
PG,2023,105840
PG,2023,72799
PG,2023,78949
PG,2023,67981
PG,2023,77254
PG,2023,107045
PG,2023,60022
PG,2023,80742
PG,2023,63339
PG,2023,89664
PG,2023,109056
PG,2023,105941
PG,2023,89784
PG,2023,67524
PG,2023,87602
PG,2023,55744
PG,2023,82016
PG,2023,85195
PG,2023,58801
PG,2023,92635
PG,2023,68601
PG,2023,71864
PG,2023,59685
PG,2023,42299
PG,2023,88929
PG,2023,71066
PG,2023,101612
PG,2023,75090
PG,2023,102335
PG,2023,67274
PG,2023,67290
PG,2023,59001
PG,2023,54842
PG,2023,108986
PG,2023,107579
PG,2023,92216
PG,2023,100739
PG,2023,61884
PG,2023,76088
PG,2023,65346
PG,2023,108632
PG,2023,92551
PG,2023,33716
PG,2023,87097
PG,2023,63269
PG,2023,73094
PG,2023,81775
PG,2023,63132
PG,2023,63094
PG,2023,62280
PG,2023,100448
PG,2023,59082
PG,2023,72766
PG,2023,78369
PG,2023,64176
PG,2023,47926
PG,2023,74894
PG,2023,92047
PG,2023,43554
PG,2023,60581
PG,2023,63622
PG,2023,81738
PG,2023,74265
PG,2023,59653
PG,2023,92630
PG,2023,53089
PG,2023,51094
PG,2023,89525
PG,2023,66894
PG,2023,54497
PG,2023,72829
PG,2023,87396
PG,2023,76269
PG,2023,51437
PG,2023,66932
PG,2023,53505
PG,2023,85687
PG,2023,78911
PG,2023,87717
PG,2023,92530
PG,2023,87789
PG,2023,78002
PG,2023,61359
PG,2023,85261
PG,2023,85387
PG,2023,65850
PG,2023,102925
PG,2023,104450
PG,2023,105552
PG,2023,81657
PG,2023,73812
PG,2023,76350
PG,2023,61138
PG,2023,64647
PG,2023,72559
PG,2023,108227
PG,2023,65524
PG,2023,71814
PG,2023,66536
PG,2023,105868
PG,2023,76117
PG,2023,67608
PG,2023,68611
PG,2023,51954
PG,2023,79879
PG,2023,77494
PG,2023,83542
PG,2023,74618
PG,2023,56455
PG,2023,108046
PG,2023,54476
PG,2023,88815
PG,2023,86472
PG,2023,58084
PG,2023,57147
PG,2023,84845
PG,2023,75313
PG,2023,101772
PG,2023,56178
PG,2023,79986
PG,2023,85965
PG,2023,81273
PG,2023,62957
PG,2023,107488
PG,2023,44340
PG,2023,90962
PG,2023,81921
PG,2023,46234
PG,2023,67156
PG,2023,68432
PG,2023,62380
PG,2023,74865
PG,2023,60176
PG,2023,74143
PG,2023,100441
PG,2023,63879
PG,2023,61325
PG,2023,66844
PG,2023,81163
PG,2023,76000
PG,2023,105546
PG,2023,112523
PG,2023,101272
PG,2023,109323
PG,2023,74703
PG,2023,45871
PG,2023,70706
PG,2023,56673
PG,2023,55221
PG,2023,32579
PG,2023,62814
PG,2023,69381
PG,2023,108354
PG,2023,32601
PG,2023,51214
PG,2023,52997
PG,2023,55013
PG,2023,54111
PG,2023,104312
PG,2023,41739
PG,2023,46823
PG,2023,40408
PG,2023,108448
PG,2023,86458
PG,2023,75495
PG,2023,87290
PG,2023,42238
PG,2023,81471
PG,2023,48829
PG,2023,78160
PG,2023,31858
PG,2023,32230
PG,2023,75629
PG,2023,60293
PG,2023,84842
PG,2023,57178
PG,2023,62950
PG,2023,62634
PG,2023,65517
PG,2023,100823
PG,2023,92777
PG,2023,77221
PG,2023,59810
PG,2023,91768
PG,2023,66688
PG,2023,107350
PG,2023,70672
PG,2023,102743
PG,2023,57459
PG,2023,104328
PG,2023,81685
PG,2023,104547
PG,2023,63634
PG,2023,76793
PG,2023,103745
PG,2023,100659
PG,2023,103123
PG,2023,101222
PG,2023,44161
PG,2023,62329
PG,2023,91056
PG,2023,80910
PG,2023,108446
PG,2023,32389
PG,2023,84800
PG,2023,76147
PG,2023,74983
PG,2023,70177
PG,2023,79431
PG,2023,79626
PG,2023,87643
PG,2023,79797
PG,2023,74839
PG,2023,109996
PG,2023,68901
PG,2023,31687
PG,2022,90793
PG,2023,58982
PG,2023,74643
PG,2023,78240
PG,2023,57300
PG,2023,69521
PG,2023,90349
PG,2023,79183
PG,2023,40802
PG,2023,73579
PG,2023,103739
PG,2023,110534
PG,2023,42914
PG,2023,107157
PG,2023,66077
PG,2023,57889
PG,2023,104420
PG,2023,72431
PG,2023,63844
PG,2023,70393
PG,2023,107877
PG,2023,63021
PG,2023,43466
PG,2023,88721
PG,2023,54683
PG,2023,75321
PG,2023,43195
PG,2023,75290
PG,2023,100497
PG,2023,50734
PG,2023,86258
PG,2023,89033
PG,2023,80664
PG,2023,78473
PG,2023,73239
PG,2023,89629
PG,2023,105621
PG,2023,108991
PG,2023,60674
PG,2023,110092
PG,2023,64818
PG,2023,29912
PG,2023,68008
PG,2023,85188
PG,2023,104803
PG,2023,82208
PG,2023,56069
DETE,2023,1690
PG,2023,68196
PG,2023,83052
PG,2023,80855
PG,2023,30588
PG,2023,87086
PG,2023,81306
PG,2023,78439
PG,2023,87385
PG,2023,50413
PG,2023,70073
PG,2023,79942
PG,2023,88613
PG,2023,49828
PG,2023,60289
PG,2023,68030
PG,2023,108103
PG,2023,93195
PG,2023,101316
PG,2023,56017
PG,2023,82038
PG,2023,54146
PG,2023,57463
PG,2023,104495
PG,2023,41264
PG,2023,86324
PG,2023,62566
PG,2023,102065
PG,2023,82628
PG,2023,73377
PG,2023,70057
PG,2023,54670
PG,2023,109430
PG,2023,57589
PG,2023,88851
PG,2023,53307
PG,2023,106792
PG,2023,107429
PG,2023,54739
PG,2023,43158
PG,2023,69925
PG,2023,69431
PG,2023,63325
PG,2023,57563
PG,2023,108363
PG,2023,91103
PG,2023,87202
PG,2023,50452
PG,2023,82227
PG,2023,74174
PG,2023,86809
PG,2023,54028
PG,2023,87072
PG,2023,89280
PG,2023,80419
PG,2023,61268
PG,2023,59721
PG,2023,76599
PG,2023,68470
PG,2023,88371
PG,2023,80510
PG,2023,109831
PG,2023,45874
PG,2023,107956
PG,2023,64746
PG,2023,65483
PG,2023,76959
PG,2023,79365
PG,2023,75470
PG,2023,106007
PG,2023,58278
PG,2023,103831
PG,2023,82027
PG,2023,84153
PG,2023,69883
PG,2023,66992
PG,2023,49734
PG,2023,62177
PG,2023,89932
PG,2023,104021
PG,2023,80553
PG,2023,58996
PG,2023,68099
PG,2023,86006
PG,2023,59163
PG,2023,68694
PG,2023,103522
PG,2023,63206
PG,2023,77141
PG,2023,103939
PG,2023,74794
PG,2023,78614
PG,2023,59497
PG,2023,65992
PG,2023,72248
PG,2023,66545
PG,2023,63734
PG,2023,65547
PG,2023,80887
PG,2023,104345
PG,2023,62717
PG,2023,46455
PG,2023,58922
PG,2023,92369
PG,2023,83040
PG,2023,77931
PG,2023,66860
PG,2023,78013
PG,2023,102008
PG,2023,63089
PG,2023,78039
PG,2023,57244
PG,2023,65760
PG,2023,82973
PG,2023,61254
PG,2023,106037
PG,2023,91404
PG,2023,48924
PG,2023,76086
PG,2023,107658
PG,2023,53913
PG,2023,102096
PG,2023,102500
PG,2023,90146
PG,2023,108031
PG,2023,110726
PG,2023,52148
PG,2023,86662
PG,2023,79923
PG,2023,64864
PG,2023,62137
PG,2023,60392
PG,2023,32418
PG,2023,103782
PG,2023,103742
PG,2023,48326
PG,2023,93576
PG,2023,52983
PG,2023,45465
PG,2023,72816
PG,2023,63067
PG,2023,110520
PG,2023,75452
PG,2023,65985
PG,2023,62119
PG,2023,109059
PG,2023,84425
PG,2023,54759
PG,2023,2901
PG,2023,57849
PG,2023,47983
PG,2023,66239
PG,2023,74137
PG,2023,49129
PG,2023,61904
PG,2023,58976
PG,2023,87692
PG,2023,88741
PG,2023,47585
PG,2023,56745
PG,2023,83419
PG,2023,62858
PG,2023,85098
PG,2023,30673
PG,2023,82243
PG,2023,86712
PG,2023,54736
PG,2023,64570
PG,2023,59964
PG,2023,79850
PG,2023,74857
PG,2023,68495
PG,2023,85379
PG,2023,57040
PG,2023,72486
PG,2023,74392
PG,2023,60630
PG,2023,81188
PG,2023,89363
PG,2023,82492
PG,2023,109143
PG,2023,75844
PG,2023,49629
PG,2023,44974
PG,2023,79069
PG,2023,104597
PG,2023,55141
PG,2023,82563
PG,2023,69918
PG,2023,68639
PG,2023,76455
PG,2023,75869
PG,2023,105929
PG,2023,80826
PG,2023,65972
PG,2023,70048
PG,2023,53782
PG,2023,80195
PG,2023,80427
PG,2023,54810
PG,2023,110270
PG,2023,57585
PG,2023,65640
PG,2023,103483
PG,2023,72364
PG,2023,53111
PG,2023,46674
PG,2023,76608
PG,2023,40339
PG,2023,50150
PG,2023,61836
PG,2023,69994
PG,2023,55297
PG,2023,71690
PG,2023,87359
PG,2023,66507
PG,2023,72568
PG,2023,109201
PG,2023,58087
PG,2023,108024
PG,2023,77994
PG,2023,80658
PG,2023,72629
PG,2023,102102
PG,2023,66617
PG,2023,76341
PG,2023,56943
PG,2023,104713
PG,2023,58112
PG,2023,68885
PG,2023,76022
PG,2023,66657
PG,2023,76021
PG,2023,102755
PG,2023,70543
PG,2023,79074
PG,2023,101172
PG,2023,86130
PG,2023,92077
PG,2023,63771
PG,2023,48656
PG,2023,79742
PG,2023,83570
PG,2023,68305
PG,2023,59955
PG,2023,31370
PG,2023,85971
PG,2023,57618
PG,2023,88670
PG,2023,85072
PG,2023,32240
PG,2023,110013
PG,2023,109321
PG,2023,104797
PG,2023,78979
PG,2023,102275
PG,2023,99276
PG,2023,32226
PG,2023,78820
PG,2023,69623
PG,2023,101996
PG,2023,67160
PG,2023,104962
PG,2023,77543
PG,2023,90328
PG,2023,101564
PG,2023,63123
PG,2023,92600
PG,2023,49031
PG,2023,74591
PG,2023,50703
PG,2023,54431
PG,2023,105502
PG,2023,63252
PG,2023,106465
PG,2023,58060
PG,2023,77092
PG,2023,77022
PG,2023,69921
PG,2023,86731
PG,2023,66883
PG,2023,51615
PG,2023,71673
PG,2023,67816
PG,2023,67126
PG,2023,74501
PG,2023,56682
PG,2023,89942
PG,2023,103506
PG,2023,105564
PG,2023,83089
PG,2023,55348
PG,2023,71857
PG,2023,87805
PG,2023,30829
PG,2023,64360
PG,2023,86826
PG,2023,40409
PG,2023,60506
PG,2023,85893
PG,2023,89797
PG,2023,109676
PG,2023,63417
PG,2023,86798
PG,2023,80376
PG,2022,70099
PG,2023,42352
PG,2023,85120
PG,2023,77996
PG,2023,67405
PG,2023,77181
PG,2023,56942
PG,2023,59068
PG,2023,71132
PG,2023,55828
PG,2023,66459
PG,2023,54493
PG,2023,84899
PG,2023,69135
PG,2023,103901
PG,2023,41944
PG,2023,70103
PG,2023,89168
PG,2023,66971
PG,2023,103827
PG,2023,84735
PG,2023,64635
PG,2023,84851
PG,2023,86343
PG,2023,85291
PG,2023,55754
PG,2023,54763
PG,2023,104310
PG,2023,81897
PG,2023,100444
PG,2023,85718
PG,2023,89234
PG,2023,68388
PG,2023,69545
PG,2023,89470
PG,2023,76176
PG,2023,84714
PG,2023,90182
PG,2023,90391
PG,2023,61196
PG,2023,52107
PG,2023,59402
PG,2023,56390
PG,2023,77411
PG,2023,59694
PG,2023,46115
PG,2023,60573
PG,2023,52853
PG,2023,82199
PG,2023,55910
PG,2023,66274
PG,2023,43317
PG,2023,84608
PG,2023,107775
PG,2023,107905
PG,2023,87181
PG,2023,81535
PG,2023,72918
PG,2023,104942
PG,2023,73082
PG,2023,57184
PG,2023,74186
PG,2023,75577
PG,2023,74146
PG,2023,89442
PG,2023,103557
PG,2023,64915
PG,2023,106991
PG,2023,80463
PG,2023,102631
PG,2023,103347
PG,2023,77950
PG,2023,102038
PG,2023,63414
PG,2023,66712
PG,2023,56366
PG,2023,92583
PG,2023,46105
PG,2023,85745
PG,2023,57515
PG,2023,45798
PG,2023,68752
PG,2023,64628
PG,2023,76447
PG,2023,88025
PG,2023,73869
PG,2023,79598
PG,2023,76685
PG,2023,109023
PG,2023,63854
PG,2023,60317
PG,2023,91430
PG,2023,78441
PG,2023,81266
PG,2022,112354
PG,2023,78578
PG,2023,61516
PG,2023,76625
PG,2023,108892
PG,2023,27952
PG,2023,38231
PG,2023,69303
PG,2023,73967
PG,2023,75584
PG,2023,50692
PG,2023,52828
PG,2023,70286
PG,2023,33775
PG,2023,62843
PG,2023,65866
PG,2023,64057
PG,2023,42552
PG,2023,93380
PG,2023,102082
PG,2023,60707
PG,2023,100649
PG,2023,71635
PG,2023,102043
PG,2023,108262
PG,2022,82552
PG,2023,107860
PG,2023,78892
PG,2023,81489
PG,2023,107137
PG,2023,56029
PG,2023,91007
PG,2023,79719
PG,2023,77255
PG,2023,66403
PG,2023,76701
PG,2023,89559
PG,2023,87885
PG,2023,60074
PG,2023,110151
PG,2023,83763
PG,2023,85246
PG,2023,75018
PG,2023,101242
PG,2023,90529
PG,2023,102719
PG,2023,42779
PG,2023,83663
PG,2023,64590
PG,2023,83475
PG,2023,56449
PG,2023,71807
PG,2023,69419
PG,2023,78658
PG,2023,78632
PG,2023,112698
PG,2023,48907
PG,2023,48219
PG,2023,77101
PG,2023,62820
PG,2023,60582
PG,2023,61504
PG,2023,83632
PG,2023,15036
PG,2022,95607
PG,2023,74015
PG,2023,68159
PG,2023,76374
PG,2023,30395
PG,2023,46808
PG,2023,108332
PG,2023,92601
PG,2023,58314
PG,2023,55094
PG,2023,65147
PG,2023,100629
PG,2023,83699
PG,2023,48091
PG,2023,87558
PG,2023,78577
PG,2023,50219
PG,2023,76071
PG,2023,63885
PG,2023,61897
PG,2023,68969
PG,2023,58734
PG,2023,76453
PG,2023,83030
PG,2023,70383
PG,2023,92153
PG,2023,70902
PG,2023,76259
PG,2023,80015
PG,2023,101491
PG,2023,75222
PG,2023,91955
PG,2023,80140
PG,2023,67538
PG,2023,84408
PG,2023,103828
PG,2023,56959
PG,2023,52071
PG,2023,105689
PG,2023,57516
PG,2023,66629
PG,2023,83226
PG,2023,87152
PG,2023,75655
PG,2023,72173
PG,2023,92411
PG,2023,72572
PG,2023,89944
PG,2023,89209
PG,2023,92180
PG,2023,78645
PG,2023,65709
PG,2023,60353
PG,2023,56238
PG,2023,101650
PG,2023,109857
PG,2023,83494
PG,2023,85605
PG,2023,71123
PG,2023,52833
PG,2023,57129
PG,2023,107368
PG,2023,67804
PG,2023,87825
PG,2023,100791
PG,2023,89697
PG,2023,41112
PG,2023,83567
PG,2023,64976
PG,2023,89361
PG,2023,67484
PG,2023,71421
PG,2023,71341
PG,2023,73760
PG,2023,109345
PG,2023,63310
PG,2023,85460
PG,2023,69341
PG,2023,65817
PG,2023,77045
PG,2023,74225
PG,2023,65327
PG,2023,32517
PG,2023,69764
PG,2023,55808
PG,2023,103855
PG,2023,51541
PG,2023,66208
PG,2023,75875
PG,2023,46236
PG,2023,84602
PG,2023,81182
PG,2023,83105
PG,2023,59363
PG,2023,41645
PG,2023,43417
PG,2023,54137
PG,2023,73708
PG,2023,66064
PG,2023,57454
PG,2023,75384
PG,2023,60550
PG,2023,67541
PG,2023,107891
PG,2023,59883
PG,2023,90129
PG,2023,86395
PG,2023,70237
PG,2023,86065
PG,2023,43460
PG,2023,87855
PG,2023,65412
PG,2023,101872
PG,2023,54499
PG,2023,100871
PG,2023,63321
PG,2023,86309
PG,2023,63919
PG,2023,89430
PG,2023,83811
PG,2023,102435
PG,2023,86489
PG,2023,91660
PG,2023,27228
PG,2023,60356
PG,2023,106825
PG,2023,62581
PG,2023,111295
PG,2023,63333
PG,2023,90969
PG,2023,80667
PG,2023,69731
PG,2023,54743
PG,2023,108043
PG,2023,75212
PG,2023,64763
PG,2023,67219
PG,2023,87865
PG,2023,88016
PG,2023,70818
PG,2023,64679
PG,2023,107834
PG,2023,84946
PG,2023,81661
PG,2023,80958
PG,2023,66153
PG,2023,86546
PG,2023,54433
PG,2023,83558
PG,2023,77335
PG,2023,74860
PG,2023,62179
PG,2023,107632
PG,2023,52905
PG,2023,105593
PG,2023,54832
PG,2023,104775
PG,2023,73953
PG,2023,83111
PG,2023,55042
PG,2023,74180
PG,2023,110022
PG,2023,58325
PG,2023,82863
PG,2023,51391
PG,2023,71469
PG,2023,46733
PG,2023,87976
PG,2023,91472
PG,2023,107448
PG,2023,68343
PG,2023,82630
PG,2023,107391
PG,2023,44600
PG,2023,69914
PG,2023,87154
PG,2023,76986
PG,2023,92322
PG,2023,80493
PG,2023,87882
PG,2023,56786
PG,2023,77064
PG,2023,100919
PG,2023,86302
PG,2023,60624
PG,2023,90265
PG,2023,69332
PG,2023,74644
PG,2023,55290
PG,2023,81672
PG,2023,110005
PG,2023,66609
PG,2023,107672
PG,2023,72961
PG,2023,66160
PG,2023,102480
PG,2023,56881
PG,2023,86600
PG,2023,75752
PG,2023,63284
PG,2023,46425
PG,2023,83847
PG,2023,102704
PG,2023,102977
PG,2023,45219
PG,2023,67396
PG,2023,84116
PG,2023,48836
PG,2023,100564
PG,2023,101798
PG,2023,47957
PG,2023,62295
PG,2023,78929
PG,2023,69943
PG,2023,73211
PG,2023,43826
PG,2023,67782
PG,2023,43227
PG,2023,90282
PG,2023,55065
PG,2023,107703
PG,2023,74540
PG,2023,78806
PG,2023,67143
PG,2023,65714
PG,2023,55287
PG,2023,82593
DETE,2023,1446
PG,2023,55729
PG,2023,72095
PG,2023,59326
PG,2023,82096
PG,2023,79664
PG,2023,78593
PG,2023,60631
PG,2023,82312
PG,2023,69252
PG,2023,71827
PG,2023,100937
PG,2023,66371
PG,2023,51182
PG,2023,72313
PG,2023,83385
PG,2023,76797
PG,2023,101998
PG,2023,105905
PG,2023,57865
PG,2023,80545
PG,2023,79863
PG,2023,76109
PG,2023,79496
PG,2023,78786
PG,2023,33872
PG,2023,54171
PG,2023,71399
PG,2023,60014
PG,2023,55789
PG,2023,53799
PG,2023,65085
PG,2023,80922
PG,2023,45994
PG,2023,89333
PG,2023,29925
PG,2023,103689
PG,2023,75336
PG,2023,61888
PG,2023,48407
PG,2023,101116
PG,2023,52232
PG,2023,60980
PG,2023,78035
PG,2023,30699
PG,2023,91694
PG,2023,67772
PG,2023,80067
PG,2023,79709
PG,2023,102363
PG,2023,100501
PG,2023,112123
PG,2023,61494
PG,2023,80215
PG,2023,49108
PG,2023,104519
PG,2023,80265
PG,2023,77100
PG,2023,86702
PG,2023,57171
PG,2023,85630
PG,2023,77985
PG,2023,65141
PG,2023,81506
PG,2023,104009
PG,2023,57580
PG,2023,32412
PG,2023,56555
PG,2023,61175
PG,2023,87454
PG,2023,56369
PG,2023,69654
PG,2023,91376
PG,2023,77866
PG,2023,69189
PG,2023,60669
PG,2023,61912
PG,2023,67844
PG,2023,64909
PG,2023,75405
PG,2023,53644
PG,2023,54193
PG,2023,62829
PG,2023,70616
PG,2023,77717
PG,2023,47633
PG,2023,86999
PG,2023,76281
PG,2023,72619
PG,2023,50680
PG,2023,82996
PG,2023,48313
PG,2023,40963
PG,2023,64982
PG,2023,88846
PG,2023,65463
PG,2023,80501
PG,2023,71499
PG,2023,66845
PG,2023,43615
PG,2023,79593
PG,2023,74471
PG,2023,78933
PG,2023,69530
PG,2023,86467
PG,2023,59413
PG,2023,65113
PG,2023,79834
PG,2023,71745
PG,2023,59879
PG,2023,69307
PG,2023,9564
PG,2023,79537
PG,2023,73290
PG,2023,112295
PG,2023,64532
PG,2023,68571
PG,2023,77374
PG,2023,76766
PG,2023,85496
PG,2023,58857
PG,2023,64292
PG,2023,54056
PG,2023,73099
PG,2023,88596
PG,2023,63292
PG,2023,55378
PG,2023,57559
PG,2023,70113
PG,2023,44260
PG,2023,89151
PG,2023,104311
PG,2023,70476
PG,2023,80444
PG,2023,86800
PG,2023,105483
PG,2023,63181
PG,2023,40574
PG,2023,80413
PG,2023,64196
PG,2023,67874
PG,2023,81116
PG,2023,85650
PG,2023,84379
PG,2023,109285
PG,2023,87368
PG,2023,65843
PG,2023,66088
PG,2023,58070
PG,2023,45118
PG,2023,60580
PG,2023,89154
PG,2023,60658
PG,2023,68459
PG,2023,85619
PG,2023,89840
PG,2023,57721
PG,2023,74139
PG,2023,104533
PG,2023,83168
PG,2023,34580
PG,2023,70610
PG,2023,81290
PG,2023,58790
PG,2023,83525
PG,2023,107475
PG,2023,84245
PG,2023,88042
PG,2023,91187
PG,2023,74466
PG,2023,55247
PG,2023,102817
PG,2023,101745
PG,2023,75471
PG,2023,70957
PG,2023,61270
PG,2023,103856
PG,2023,57297
PG,2023,76035
PG,2023,70053
PG,2023,67351
PG,2023,53465
PG,2023,59180
PG,2023,55192
PG,2023,92260
PG,2023,62044
PG,2023,78739
PG,2023,80227
PG,2023,52476
PG,2023,66337
PG,2023,86824
PG,2023,105131
PG,2023,65757
PG,2023,64835
PG,2023,103468
PG,2023,84666
PG,2023,77067
PG,2023,78700
PG,2023,71374
PG,2023,63789
PG,2023,61263
PG,2023,91387
PG,2023,63490
PG,2023,74921
PG,2023,57312
PG,2023,57529
PG,2023,90565
PG,2023,100939
PG,2023,67732
PG,2023,111784
PG,2023,69168
PG,2023,77593
PG,2023,75138
PG,2023,73292
PG,2023,88523
PG,2023,79647
PG,2023,69102
PG,2023,80024
PG,2023,22759
PG,2023,104213
PG,2023,107044
PG,2023,49881
PG,2023,67770
PG,2023,91815
PG,2023,79695
PG,2023,73688
PG,2023,66184
PG,2023,83560
PG,2023,32178
PG,2023,70718
PG,2023,92342
PG,2023,87829
PG,2023,86129
PG,2023,72133
PG,2023,67635
PG,2023,63752
PG,2023,85220
PG,2023,77984
PG,2023,76497
PG,2023,87003
PG,2023,68844
PG,2023,63326
PG,2023,82899
PG,2023,70414
PG,2023,82920
PG,2023,43800
PG,2023,42789
PG,2023,85365
PG,2023,65521
PG,2023,59996
PG,2023,45984
PG,2023,64079
PG,2023,109214
PG,2023,86441
PG,2023,85096
PG,2023,74893
PG,2023,70485
PG,2023,89359
PG,2023,77664
PG,2023,30977
PG,2023,41741
PG,2023,109562
PG,2023,84953
PG,2023,52949
PG,2023,108137
PG,2023,43274
PG,2023,68747
PG,2023,107881
PG,2023,104589
PG,2023,78891
PG,2023,83063
DETE,2023,2442
PG,2023,104931
PG,2023,80500
PG,2023,46638
PG,2023,84772
PG,2023,65900
PG,2023,73130
PG,2023,105136
PG,2023,53037
PG,2023,80675
PG,2023,77456
PG,2023,55146
PG,2023,60267
PG,2023,57535
PG,2023,78858
PG,2023,92991
PG,2023,64896
PG,2023,54315
PG,2023,42771
PG,2023,45979
PG,2023,58189
PG,2023,53678
PG,2023,74746
PG,2023,74908
PG,2023,70427
PG,2023,102261
PG,2023,60040
PG,2023,76815
PG,2023,82364
PG,2023,88827
PG,2023,64591
PG,2023,57960
PG,2023,43750
PG,2023,67537
PG,2023,57540
PG,2023,66091
PG,2023,52140
PG,2023,70635
PG,2023,109021
PG,2023,74102
PG,2023,109320
PG,2023,72654
PG,2023,32484
PG,2023,70568
PG,2023,90559
PG,2023,61345
PG,2023,74795
PG,2023,100617
PG,2023,100694
PG,2023,60667
PG,2023,70900
PG,2023,101661
PG,2023,106986
PG,2023,105767
PG,2023,81878
PG,2023,80281
PG,2023,90278
PG,2023,65168
PG,2023,87206
PG,2023,68344
PG,2023,80625
PG,2023,64596
PG,2023,106471
PG,2023,42396
PG,2023,87710
PG,2023,85668
PG,2023,68339
PG,2023,66576
PG,2023,64836
PG,2023,107413
PG,2023,68780
PG,2023,77377
PG,2023,48318
PG,2023,103550
PG,2023,74796
PG,2023,83412
PG,2023,60078
PG,2023,83502
PG,2023,75399
PG,2023,61566
PG,2023,81014
PG,2023,71817
PG,2023,76157
PG,2023,60363
PG,2023,101405
PG,2023,61466
PG,2023,84676
PG,2023,102172
PG,2023,80489
PG,2023,53823
PG,2023,102792
PG,2023,66929
PG,2023,47710
PG,2023,83375
PG,2023,69940
PG,2023,51586
PG,2023,109012
PG,2023,58218
PG,2023,107845
PG,2023,77459
PG,2023,108445
PG,2023,54561
PG,2023,72038
PG,2023,41656
PG,2023,61279
PG,2023,87672
PG,2023,77834
PG,2023,108951
PG,2023,77860
PG,2023,73272
PG,2023,78167
PG,2023,79640
PG,2023,112958
PG,2023,47968
PG,2023,81638
PG,2023,69547
PG,2023,67354
PG,2023,59573
PG,2023,65444
PG,2023,63878
PG,2023,81428
PG,2023,60758
PG,2023,80437
PG,2023,73979
PG,2023,83370
PG,2023,108945
PG,2023,48015
PG,2023,52586
PG,2023,101546
PG,2023,50607
PG,2023,63320
PG,2023,105782
PG,2023,87494
PG,2023,89552
PG,2023,76129
PG,2023,102821
PG,2023,82805
PG,2023,73604
PG,2023,60346
PG,2023,106739
PG,2023,58639
PG,2023,29974
PG,2023,65172
PG,2023,75392
PG,2023,56987
